0.626836,52.551
0.567572,55.936
0.535057,56.676
0.496419,57.205
0.462421,57.741
0.430816,58.459
0.401983,59.256
0.3757,60.055
0.351643,60.748000000000005
0.329895,61.568999999999996
0.310199,62.397000000000006
0.292307,63.125
0.276008,63.805
0.26112,64.558
0.2669,65.023
0.256249,65.39399999999999
0.240158,65.83200000000001
0.231756,66.37100000000001
0.224381,66.76100000000001
0.216967,67.25
0.209605,67.711
0.202384,68.196
0.195361,68.667
0.188561,69.227
0.184688,69.537
0.175198,69.97
0.167848,70.50699999999999
0.160511,71.236
0.153291,71.921
0.146199,72.37
0.139327,72.817
0.132724,73.417
